state,tot_cases,tot_deaths,year_week,n_samples,n_infected
NM,190272.0,3907.0,2021-W12,,
NM,191649.0,3935.0,2021-W13,145230.14999432,2467.5
NM,192989.0,3961.0,2021-W14,,
NM,194380.0,3993.0,2021-W15,18821.0,1298.0
NM,195783.0,4017.0,2021-W16,,
NM,197213.0,4048.0,2021-W17,160416.30000000002,2463.0
NM,198781.0,4079.0,2021-W18,,
NM,200227.0,4104.0,2021-W19,15042.0,1308.0
NM,201489.0,4112.0,2021-W20,,
NM,202570.0,4254.0,2021-W21,13478.4,1296.0
NM,203222.0,4268.0,2021-W22,194551.05,3639.0
NM,203825.0,4292.0,2021-W23,14627.199999999999,1306.0
NM,204470.0,4305.0,2021-W24,,
NM,205131.0,4332.0,2021-W25,15540.0,1295.0
NM,205544.0,4340.0,2021-W26,228002.55,4129.0
NM,205996.0,4347.0,2021-W27,,
NM,206846.0,4362.0,2021-W28,,
NM,207972.0,4392.0,2021-W29,,
NM,209684.0,4407.0,2021-W30,,
NM,212577.0,4417.0,2021-W31,207667.25,3719.0
NM,216494.0,4437.0,2021-W32,,
NM,221960.0,4459.0,2021-W33,,
NM,227636.0,4488.0,2021-W34,,
NM,233487.0,4529.0,2021-W35,176305.49999676,3048.0
NM,238430.0,4577.0,2021-W36,39369.200000000004,1742.0
NM,243085.0,4649.0,2021-W37,,
NM,247353.0,4719.0,2021-W38,,
NM,252017.0,4788.0,2021-W39,224997.90000000002,3722.0
NM,256948.0,4840.0,2021-W40,48142.6,1738.0
NM,262078.0,4899.0,2021-W41,,
NM,266777.0,4966.0,2021-W42,,
NM,272855.0,5027.0,2021-W43,,
NM,279670.0,5085.0,2021-W44,194975.59999999995,2722.0
NM,288557.0,5148.0,2021-W45,,
NM,298313.0,5215.0,2021-W46,,
NM,308091.0,5310.0,2021-W47,,
NM,316089.0,5379.0,2021-W48,204394.65000000002,2733.5
NM,326713.0,5445.0,2021-W49,,
NM,334324.0,5516.0,2021-W50,,
NM,341510.0,5701.0,2021-W51,,
NM,347831.0,5829.0,2021-W52,73292.8,1792.0
NM,,,2022-W00,108964.77,1405.5
NM,361629.0,5933.0,2022-W01,,
NM,388125.0,6073.0,2022-W02,,
NM,425920.0,6205.0,2022-W03,,
NM,460062.0,6357.0,2022-W04,,
NM,484454.0,6488.0,2022-W05,,
NM,497570.0,6597.0,2022-W06,11833.1,241.0
NM,505364.0,6729.0,2022-W07,,
NM,509704.0,6851.0,2022-W08,,
NM,512548.0,6940.0,2022-W09,,
NM,514511.0,7026.0,2022-W10,,
NM,515818.0,7116.0,2022-W11,,
NM,516856.0,7180.0,2022-W12,,
NM,517743.0,7255.0,2022-W13,113294.67000000001,1407.0
NM,518704.0,7333.0,2022-W14,,
NM,519511.0,7391.0,2022-W15,,
NM,520585.0,7434.0,2022-W16,,
NM,521814.0,7465.0,2022-W17,,
NM,523266.0,7536.0,2022-W18,,
NM,525248.0,7594.0,2022-W19,,
NM,528146.0,7650.0,2022-W20,,
NM,532240.0,7731.0,2022-W21,,
NM,536571.0,7796.0,2022-W22,,
NM,542746.0,7856.0,2022-W23,,
NM,549246.0,7869.0,2022-W24,,
NM,555592.0,7891.0,2022-W25,,
NM,562791.0,7928.0,2022-W26,121338.45000000001,1444.5
NM,568434.0,7957.0,2022-W27,,
NM,575279.0,8006.0,2022-W28,,
NM,582061.0,8138.0,2022-W29,,
NM,588805.0,8224.0,2022-W30,,
NM,594632.0,8267.0,2022-W31,,
NM,599757.0,8303.0,2022-W32,,
NM,604185.0,8334.0,2022-W33,,
NM,608006.0,8386.0,2022-W34,,
NM,611305.0,8447.0,2022-W35,,
NM,613276.0,8475.0,2022-W36,,
NM,615107.0,8497.0,2022-W37,,
NM,616521.0,8534.0,2022-W38,,
NM,618125.0,8563.0,2022-W39,130782.335,1493.5
NM,619786.0,8586.0,2022-W40,,
NM,621483.0,8599.0,2022-W41,,
NM,623532.0,8607.0,2022-W42,,
NM,626168.0,8631.0,2022-W43,,
NM,629318.0,8644.0,2022-W44,,
NM,633631.0,8674.0,2022-W45,,
NM,638055.0,8688.0,2022-W46,,
NM,642634.0,8701.0,2022-W47,,
NM,646566.0,8701.0,2022-W48,,
NM,650779.0,8728.0,2022-W49,,
NM,654144.0,8754.0,2022-W50,,
NM,656437.0,8777.0,2022-W51,,
NM,658364.0,8792.0,2022-W52,,
NM,660146.0,8830.0,2023-W01,,
NM,661843.0,8862.0,2023-W02,,
NM,662967.0,8901.0,2023-W03,,
NM,664024.0,8931.0,2023-W04,,
NM,665048.0,8957.0,2023-W05,,
NM,666074.0,8990.0,2023-W06,,
NM,667148.0,9006.0,2023-W07,,
NM,668288.0,9016.0,2023-W08,,
NM,669476.0,9038.0,2023-W09,,
NM,670688.0,9056.0,2023-W10,,
NM,671954.0,9066.0,2023-W11,,
NM,673265.0,9082.0,2023-W12,,
NM,674675.0,9106.0,2023-W13,,
NM,675945.0,9132.0,2023-W14,,
NM,677205.0,9164.0,2023-W15,,
NM,678413.0,9175.0,2023-W16,,
NM,679483.0,9192.0,2023-W17,,
NM,680438.0,9236.0,2023-W18,,
NM,681242.0,9236.0,2023-W19,,
NV,0.0,0.0,2020-W03,,
NV,0.0,0.0,2020-W04,,
NV,0.0,0.0,2020-W05,,
NV,0.0,0.0,2020-W06,,
NV,0.0,0.0,2020-W07,,
NV,0.0,0.0,2020-W08,,
NV,0.0,0.0,2020-W09,,
NV,7.0,0.0,2020-W10,,
NV,55.0,1.0,2020-W11,,
NV,323.0,6.0,2020-W12,,
NV,1279.0,31.0,2020-W13,,
NV,2259.0,72.0,2020-W14,,
NV,3210.0,131.0,2020-W15,,
NV,4081.0,171.0,2020-W16,,
NV,4934.0,230.0,2020-W17,,
NV,5741.0,289.0,2020-W18,,
NV,6476.0,331.0,2020-W19,,
NV,7308.0,377.0,2020-W20,,
NV,8149.0,402.0,2020-W21,,
NV,8952.0,431.0,2020-W22,,
NV,10216.0,449.0,2020-W23,,
NV,11854.0,473.0,2020-W24,,
NV,14360.0,494.0,2020-W25,,
NV,19101.0,511.0,2020-W26,7685.950000000001,3499.5
NV,24301.0,553.0,2020-W27,,
NV,30468.0,618.0,2020-W28,,
NV,38657.0,704.0,2020-W29,,
NV,45807.0,780.0,2020-W30,11945.75,2354.0
NV,52828.0,890.0,2020-W31,,
NV,58048.0,996.0,2020-W32,7678.8,972.0
NV,63028.0,1134.0,2020-W33,,
NV,66667.0,1250.0,2020-W34,6370.0,980.0
NV,69871.0,1336.0,2020-W35,21153.0,3602.0
NV,72258.0,1412.0,2020-W36,7636.2,979.0
NV,74248.0,1494.0,2020-W37,,
NV,76807.0,1556.0,2020-W38,7644.0,980.0
NV,79980.0,1600.0,2020-W39,22573.95,3457.5
NV,83347.0,1636.0,2020-W40,8044.199999999999,981.0
NV,87313.0,1691.0,2020-W41,,
NV,92063.0,1732.0,2020-W42,,
NV,97479.0,1766.0,2020-W43,11441.0,1346.0
NV,104093.0,1814.0,2020-W44,23413.15,3499.5
NV,113411.0,1877.0,2020-W45,22020.0,1835.0
NV,125459.0,1947.0,2020-W46,,
NV,142239.0,2071.0,2020-W47,15312.0,1160.0
NV,156972.0,2203.0,2020-W48,46035.700000000004,3554.0
NV,176282.0,2384.0,2020-W49,,
NV,194098.0,2651.0,2020-W50,31586.399999999998,1926.0
NV,209962.0,2870.0,2020-W51,,
NV,222595.0,3063.0,2020-W52,27676.2,1434.0
NV,,,2021-W00,73779.0,3590.0
NV,237393.0,3295.0,2021-W01,,
NV,253985.0,3596.0,2021-W02,31901.100000000002,1381.0
NV,265143.0,3863.0,2021-W03,,
NV,273873.0,4134.0,2021-W04,39655.200000000004,1612.0
NV,280707.0,4373.0,2021-W05,106111.19999999998,3658.0
NV,285795.0,4581.0,2021-W06,42092.700000000004,1677.0
NV,289392.0,4773.0,2021-W07,,
NV,292059.0,4920.0,2021-W08,33510.4,1309.0
NV,294684.0,4987.0,2021-W09,120877.0,3335.0
NV,297147.0,5067.0,2021-W10,32711.2,1319.0
NV,300118.0,5147.0,2021-W11,,
NV,301727.0,5203.0,2021-W12,38657.6,1306.0
NV,303762.0,5249.0,2021-W13,168309.15000000002,3606.0
NV,305929.0,5308.0,2021-W14,35811.799999999996,1307.0
NV,309150.0,5352.0,2021-W15,,
NV,311750.0,5388.0,2021-W16,33175.5,1301.0
NV,314475.0,5448.0,2021-W17,181221.45000019998,3581.0
NV,317088.0,5487.0,2021-W18,36668.200000000004,1319.0
NV,319714.0,5515.0,2021-W19,,
NV,321716.0,5545.0,2021-W20,32991.200000000004,1304.0
NV,323249.0,5570.0,2021-W21,,
NV,324681.0,5593.0,2021-W22,162392.0,2424.0
NV,326591.0,5616.0,2021-W23,,
NV,328194.0,5634.0,2021-W24,40067.2,1318.0
NV,330362.0,5654.0,2021-W25,,
NV,333712.0,5681.0,2021-W26,182329.04999999996,2650.5
NV,336562.0,5705.0,2021-W27,,
NV,341293.0,5737.0,2021-W28,,
NV,347098.0,5789.0,2021-W29,,
NV,353743.0,5874.0,2021-W30,,
NV,361136.0,5953.0,2021-W31,209836.65,3827.0
NV,368614.0,6096.0,2021-W32,,
NV,376065.0,6248.0,2021-W33,,
NV,384116.0,6376.0,2021-W34,,
NV,392030.0,6538.0,2021-W35,210921.0,3625.0
NV,399205.0,6637.0,2021-W36,26329.600000000002,748.0
NV,407215.0,6789.0,2021-W37,,
NV,414321.0,6948.0,2021-W38,,
NV,420115.0,7107.0,2021-W39,220467.499996975,3595.0
NV,424924.0,7246.0,2021-W40,48373.2,1493.0
NV,429478.0,7366.0,2021-W41,,
NV,433430.0,7483.0,2021-W42,,
NV,437452.0,7599.0,2021-W43,,
NV,441755.0,7676.0,2021-W44,193095.5,2608.5
NV,446285.0,7795.0,2021-W45,,
NV,450634.0,7882.0,2021-W46,,
NV,454726.0,7971.0,2021-W47,,
NV,458068.0,8031.0,2021-W48,192974.00000000003,2441.5
NV,462488.0,8145.0,2021-W49,,
NV,466848.0,8243.0,2021-W50,,
NV,472370.0,8353.0,2021-W51,,
NV,481330.0,8406.0,2021-W52,,
NV,,,2022-W00,144564.24000000002,1804.5
NV,501974.0,8487.0,2022-W01,,
NV,535716.0,8582.0,2022-W02,,
NV,599868.0,8687.0,2022-W03,,
NV,636701.0,8836.0,2022-W04,,
NV,657971.0,9049.0,2022-W05,94477.2,1572.0
NV,666840.0,9269.0,2022-W06,,
NV,671336.0,9445.0,2022-W07,,
NV,673512.0,9573.0,2022-W08,,
NV,679005.0,9752.0,2022-W09,,
NV,681302.0,9874.0,2022-W10,,
NV,704448.0,9948.0,2022-W11,,
NV,705595.0,10031.0,2022-W12,,
NV,706754.0,10091.0,2022-W13,160448.59,1894.0
NV,707966.0,10136.0,2022-W14,,
NV,709106.0,10501.0,2022-W15,,
NV,710340.0,10683.0,2022-W16,,
NV,712280.0,10751.0,2022-W17,,
NV,714711.0,10779.0,2022-W18,,
NV,717894.0,10797.0,2022-W19,,
NV,722259.0,10824.0,2022-W20,,
NV,728449.0,10872.0,2022-W21,,
NV,735631.0,10896.0,2022-W22,,
NV,742375.0,10935.0,2022-W23,,
NV,751504.0,10967.0,2022-W24,,
NV,758577.0,11006.0,2022-W25,,
NV,766699.0,11039.0,2022-W26,175967.72,1948.0
NV,774842.0,11074.0,2022-W27,,
NV,782544.0,11141.0,2022-W28,,
NV,789670.0,11189.0,2022-W29,,
NV,819041.0,11221.0,2022-W30,,
NV,823573.0,11257.0,2022-W31,,
NV,827061.0,11297.0,2022-W32,,
NV,829613.0,11353.0,2022-W33,,
NV,832159.0,11375.0,2022-W34,,
NV,833960.0,11400.0,2022-W35,,
NV,835614.0,11417.0,2022-W36,,
NV,845183.0,11430.0,2022-W37,,
NV,846811.0,11475.0,2022-W38,,
NV,847332.0,11501.0,2022-W39,173569.76,1883.5
NV,848615.0,11515.0,2022-W40,,
NV,849745.0,11531.0,2022-W41,,
NV,851298.0,11544.0,2022-W42,,
NV,852958.0,11555.0,2022-W43,,
NV,854700.0,11570.0,2022-W44,,
NV,857473.0,11580.0,2022-W45,,
NV,859537.0,11600.0,2022-W46,,
NV,861746.0,11624.0,2022-W47,,
NV,864406.0,11630.0,2022-W48,,
NV,868630.0,11657.0,2022-W49,,
NV,871644.0,11677.0,2022-W50,,
NV,874114.0,11705.0,2022-W51,,
NV,876115.0,11751.0,2022-W52,,
NV,878245.0,11778.0,2023-W01,,
NV,880228.0,11823.0,2023-W02,,
NV,881490.0,11834.0,2023-W03,,
NV,882909.0,11866.0,2023-W04,,
NV,884178.0,11867.0,2023-W05,,
NV,885413.0,11894.0,2023-W06,,
NV,886691.0,11903.0,2023-W07,,
NV,887800.0,11911.0,2023-W08,,
NV,888979.0,11916.0,2023-W09,,
NV,890122.0,11922.0,2023-W10,,
NV,891702.0,11937.0,2023-W11,,
NV,892814.0,11952.0,2023-W12,,
NV,893836.0,11957.0,2023-W13,,
NV,894792.0,11973.0,2023-W14,,
NV,895700.0,11976.0,2023-W15,,
NV,896527.0,11981.0,2023-W16,,
NV,897265.0,11984.0,2023-W17,,
NV,897871.0,11998.0,2023-W18,,
NV,898511.0,12008.0,2023-W19,,
NY,0.0,0.0,2020-W03,,
NY,0.0,0.0,2020-W04,,
NY,0.0,0.0,2020-W05,,
NY,0.0,0.0,2020-W06,,
NY,0.0,0.0,2020-W07,,
NY,0.0,0.0,2020-W08,,
NY,10.0,0.0,2020-W09,,
NY,165.0,0.0,2020-W10,,
NY,1167.0,14.0,2020-W11,,
NY,12985.0,116.0,2020-W12,,
NY,36509.0,733.0,2020-W13,,
NY,69048.0,3342.0,2020-W14,,
NY,96037.0,6090.0,2020-W15,,
NY,115396.0,7942.0,2020-W16,,
NY,134850.0,9292.0,2020-W17,,
NY,145627.0,10516.0,2020-W18,,
NY,153411.0,11344.0,2020-W19,,
NY,159820.0,7902.0,2020-W20,,
NY,164997.0,8191.0,2020-W21,,
NY,169213.0,8325.0,2020-W22,,
NY,172038.0,8467.0,2020-W23,,
NY,174201.0,8599.0,2020-W24,,
NY,176318.0,8709.0,2020-W25,,
NY,178604.0,8740.0,2020-W26,33633.2,4246.5
NY,181152.0,8808.0,2020-W27,,
NY,184024.0,8857.0,2020-W28,,
NY,186442.0,8905.0,2020-W29,,
NY,189042.0,8923.0,2020-W30,44106.2,3758.0
NY,191644.0,8963.0,2020-W31,,
NY,193974.0,8971.0,2020-W32,23113.2,1122.0
NY,196187.0,8993.0,2020-W33,,
NY,198515.0,9012.0,2020-W34,20338.5,1043.0
NY,201412.0,9026.0,2020-W35,61034.0,6925.5
NY,204507.0,9038.0,2020-W36,19856.0,1168.0
NY,207741.0,9037.0,2020-W37,,
NY,210805.0,9237.0,2020-W38,18741.600000000002,822.0
NY,214608.0,9263.0,2020-W39,62227.10000157151,6633.0
NY,220268.0,9305.0,2020-W40,17958.0,820.0
NY,226174.0,9350.0,2020-W41,,
NY,232460.0,9396.0,2020-W42,,
NY,240130.0,9446.0,2020-W43,17615.0,1355.0
NY,249422.0,9511.0,2020-W44,67443.55,6850.5
NY,265651.0,9616.0,2020-W45,11150.7,1199.0
NY,287050.0,9778.0,2020-W46,,
NY,313075.0,9900.0,2020-W47,15725.8,1289.0
NY,346492.0,10195.0,2020-W48,88867.35,6735.0
NY,392090.0,10581.0,2020-W49,12765.199999999999,1316.0
NY,438797.0,11139.0,2020-W50,,
NY,487062.0,11871.0,2020-W51,16963.5,1315.0
NY,537372.0,12568.0,2020-W52,,
NY,,,2021-W00,126638.95000000001,6548.5
NY,603570.0,13392.0,2021-W01,14476.0,1316.0
NY,674705.0,14271.0,2021-W02,,
NY,733903.0,15190.0,2021-W03,15315.3,1309.0
NY,784719.0,15972.0,2021-W04,,
NY,823062.0,16676.0,2021-W05,104776.5,3793.5
NY,854469.0,17241.0,2021-W06,,
NY,880944.0,17646.0,2021-W07,16479.600000000002,1329.0
NY,903553.0,17986.0,2021-W08,,
NY,927941.0,18220.0,2021-W09,188983.9,3997.0
NY,950981.0,18416.0,2021-W10,,
NY,973874.0,18578.0,2021-W11,15823.4,1297.0
NY,998472.0,18729.0,2021-W12,,
NY,1026346.0,18890.0,2021-W13,260139.55,4016.5
NY,1052885.0,19058.0,2021-W14,,
NY,1078349.0,19212.0,2021-W15,19425.6,1278.0
NY,1099516.0,19311.0,2021-W16,,
NY,1114602.0,19441.0,2021-W17,304882.89999999997,4062.5
NY,1127008.0,19577.0,2021-W18,,
NY,1136397.0,19658.0,2021-W19,16215.300000000001,1257.0
NY,1143691.0,19712.0,2021-W20,,
NY,1148803.0,19769.0,2021-W21,,
NY,1151803.0,19822.0,2021-W22,322673.8,4084.0
NY,1154047.0,19865.0,2021-W23,16531.2,1312.0
NY,1155526.0,19901.0,2021-W24,,
NY,1156589.0,19940.0,2021-W25,16137.6,1312.0
NY,1157569.0,19947.0,2021-W26,414737.35000000003,7196.0
NY,1158735.0,19955.0,2021-W27,,
NY,1160626.0,19965.0,2021-W28,,
NY,1163720.0,19975.0,2021-W29,,
NY,1169008.0,19995.0,2021-W30,,
NY,1178087.0,20013.0,2021-W31,421509.75,7222.0
NY,1191355.0,20059.0,2021-W32,,
NY,1207695.0,20140.0,2021-W33,,
NY,1225101.0,20231.0,2021-W34,,
NY,1246175.0,20340.0,2021-W35,410914.2499999999,7071.0
NY,1266636.0,20480.0,2021-W36,50773.799999999996,1727.0
NY,1289513.0,20632.0,2021-W37,,
NY,1313678.0,20812.0,2021-W38,,
NY,1337566.0,20969.0,2021-W39,435795.59999583004,7194.0
NY,1360433.0,21126.0,2021-W40,54192.600000000006,1771.0
NY,1383722.0,21307.0,2021-W41,,
NY,1406250.0,21486.0,2021-W42,,
NY,1425273.0,21681.0,2021-W43,,
NY,1446297.0,21858.0,2021-W44,374932.50000000006,4534.0
NY,1471499.0,22032.0,2021-W45,,
NY,1503512.0,22202.0,2021-W46,,
NY,1541026.0,22380.0,2021-W47,,
NY,1577283.0,22601.0,2021-W48,364660.10000000003,4405.5
NY,1628399.0,22869.0,2021-W49,,
NY,1678066.0,23205.0,2021-W50,,
NY,1747527.0,23528.0,2021-W51,,
NY,1861178.0,23892.0,2021-W52,87073.0,1777.0
NY,,,2022-W00,122861.425,1570.0
NY,2067532.0,24275.0,2022-W01,,
NY,2294011.0,24818.0,2022-W02,,
NY,2434495.0,25410.0,2022-W03,,
NY,2517935.0,26014.0,2022-W04,,
NY,2565373.0,26514.0,2022-W05,,
NY,2594093.0,26876.0,2022-W06,,
NY,2612167.0,27131.0,2022-W07,18388.5,299.0
NY,2624707.0,27315.0,2022-W08,,
NY,2633235.0,27449.0,2022-W09,,
NY,2640833.0,27537.0,2022-W10,,
NY,2648187.0,27607.0,2022-W11,,
NY,2657498.0,27651.0,2022-W12,,
NY,2669194.0,27688.0,2022-W13,144225.57,1779.0
NY,2684282.0,27732.0,2022-W14,,
NY,2706561.0,27776.0,2022-W15,,
NY,2732876.0,27827.0,2022-W16,,
NY,2762939.0,27902.0,2022-W17,,
NY,2797657.0,27987.0,2022-W18,,
NY,2837766.0,28101.0,2022-W19,,
NY,2878431.0,28224.0,2022-W20,,
NY,2911805.0,28339.0,2022-W21,,
NY,2934740.0,28424.0,2022-W22,,
NY,2954517.0,28522.0,2022-W23,,
NY,2969934.0,28583.0,2022-W24,,
NY,2983930.0,28642.0,2022-W25,,
NY,3000122.0,28708.0,2022-W26,153665.31,1835.0
NY,3014477.0,28758.0,2022-W27,,
NY,3036280.0,28816.0,2022-W28,,
NY,3056917.0,28891.0,2022-W29,,
NY,3077690.0,28971.0,2022-W30,,
NY,3097227.0,29052.0,2022-W31,,
NY,3115567.0,29127.0,2022-W32,,
NY,3132526.0,29197.0,2022-W33,,
NY,3148449.0,29268.0,2022-W34,,
NY,3163847.0,29328.0,2022-W35,,
NY,3177280.0,29400.0,2022-W36,,
NY,3192820.0,29476.0,2022-W37,,
NY,3211020.0,29542.0,2022-W38,,
NY,3229569.0,29605.0,2022-W39,173048.71000000002,1897.5
NY,3246793.0,29696.0,2022-W40,,
NY,3262990.0,29795.0,2022-W41,,
NY,3278513.0,29890.0,2022-W42,,
NY,3292517.0,29995.0,2022-W43,,
NY,3306552.0,30113.0,2022-W44,,
NY,3320495.0,30228.0,2022-W45,,
NY,3331848.0,30317.0,2022-W46,,
NY,3342995.0,30399.0,2022-W47,,
NY,3355841.0,30482.0,2022-W48,,
NY,3373868.0,30591.0,2022-W49,,
NY,3392135.0,30704.0,2022-W50,,
NY,3411559.0,30818.0,2022-W51,,
NY,3428280.0,30944.0,2022-W52,,
NY,3446004.0,31073.0,2023-W01,,
NY,3463172.0,31196.0,2023-W02,,
NY,3476011.0,31331.0,2023-W03,,
NY,3488787.0,31439.0,2023-W04,,
NY,3500409.0,31543.0,2023-W05,,
NY,3510578.0,31626.0,2023-W06,,
NY,3519893.0,31712.0,2023-W07,,
NY,3529466.0,31785.0,2023-W08,,
NY,3536574.0,31860.0,2023-W09,,
NY,3542799.0,31926.0,2023-W10,,
NY,3548021.0,32007.0,2023-W11,,
NY,3552602.0,32063.0,2023-W12,,
NY,3556947.0,32107.0,2023-W13,,
NY,3560529.0,32158.0,2023-W14,,
NY,3563578.0,32204.0,2023-W15,,
NY,3566220.0,32244.0,2023-W16,,
NY,3568357.0,32286.0,2023-W17,,
NY,3570220.0,32309.0,2023-W18,,
NY,3572043.0,32341.0,2023-W19,,
NYC,0.0,0.0,2020-W03,,
NYC,0.0,0.0,2020-W04,,
NYC,0.0,0.0,2020-W05,,
NYC,0.0,0.0,2020-W06,,
NYC,0.0,0.0,2020-W07,,
NYC,0.0,0.0,2020-W08,,
NYC,0.0,0.0,2020-W09,,
NYC,51.0,1.0,2020-W10,,
NYC,1340.0,45.0,2020-W11,,
NYC,17856.0,510.0,2020-W12,,
NYC,53868.0,2640.0,2020-W13,,
NYC,90927.0,6468.0,2020-W14,,
NYC,126465.0,10218.0,2020-W15,,
NYC,150296.0,12804.0,2020-W16,,
NYC,169082.0,14701.0,2020-W17,,
NYC,182430.0,15962.0,2020-W18,,
NYC,190463.0,16714.0,2020-W19,,
NYC,197232.0,21629.0,2020-W20,,
NYC,203285.0,22044.0,2020-W21,,
NYC,207463.0,22429.0,2020-W22,,
NYC,210680.0,22687.0,2020-W23,,
NYC,213183.0,22854.0,2020-W24,,
NYC,215566.0,23004.0,2020-W25,,
NYC,217852.0,23106.0,2020-W26,,
NYC,220162.0,23243.0,2020-W27,,
NYC,222810.0,23336.0,2020-W28,,
NYC,225512.0,23414.0,2020-W29,,
NYC,227615.0,23472.0,2020-W30,,
NYC,229515.0,23511.0,2020-W31,,
NYC,231344.0,23546.0,2020-W32,,
NYC,233253.0,23584.0,2020-W33,,
NYC,235080.0,23611.0,2020-W34,,
NYC,236993.0,23684.0,2020-W35,,
NYC,238902.0,23714.0,2020-W36,,
NYC,241156.0,23741.0,2020-W37,,
NYC,243494.0,23766.0,2020-W38,,
NYC,246929.0,23799.0,2020-W39,,
NYC,250939.0,23851.0,2020-W40,,
NYC,255053.0,23883.0,2020-W41,,
NYC,259422.0,23926.0,2020-W42,,
NYC,264559.0,23961.0,2020-W43,,
NYC,270468.0,24011.0,2020-W44,,
NYC,279802.0,24076.0,2020-W45,,
NYC,292761.0,24130.0,2020-W46,,
NYC,307561.0,24207.0,2020-W47,,
NYC,325077.0,24263.0,2020-W48,,
NYC,348868.0,24369.0,2020-W49,,
NYC,374539.0,24524.0,2020-W50,,
NYC,399751.0,24732.0,2020-W51,,
NYC,426018.0,25007.0,2020-W52,,
NYC,460727.0,25251.0,2021-W01,,
NYC,504561.0,25652.0,2021-W02,,
NYC,545908.0,26127.0,2021-W03,,
NYC,584353.0,26639.0,2021-W04,,
NYC,620880.0,27194.0,2021-W05,,
NYC,649590.0,27794.0,2021-W06,,
NYC,678098.0,28348.0,2021-W07,,
NYC,707478.0,28888.0,2021-W08,,
NYC,735307.0,29436.0,2021-W09,,
NYC,762049.0,29870.0,2021-W10,,
NYC,787901.0,30306.0,2021-W11,,
NYC,818046.0,30703.0,2021-W12,,
NYC,846792.0,31106.0,2021-W13,,
NYC,872195.0,31484.0,2021-W14,,
NYC,894959.0,31846.0,2021-W15,,
NYC,913290.0,32136.0,2021-W16,,
NYC,925846.0,32393.0,2021-W17,,
NYC,934879.0,32657.0,2021-W18,,
NYC,941166.0,32867.0,2021-W19,,
NYC,946007.0,33033.0,2021-W20,,
NYC,949295.0,33137.0,2021-W21,,
NYC,951466.0,33216.0,2021-W22,,
NYC,953242.0,33297.0,2021-W23,,
NYC,954784.0,33339.0,2021-W24,,
NYC,956060.0,33368.0,2021-W25,,
NYC,957417.0,33400.0,2021-W26,,
NYC,958814.0,33425.0,2021-W27,,
NYC,961876.0,33456.0,2021-W28,,
NYC,966177.0,33483.0,2021-W29,,
NYC,973124.0,33505.0,2021-W30,,
NYC,983227.0,33544.0,2021-W31,,
NYC,995994.0,33598.0,2021-W32,,
NYC,1010274.0,33658.0,2021-W33,,
NYC,1023690.0,33728.0,2021-W34,,
NYC,1036661.0,33808.0,2021-W35,,
NYC,1046725.0,33890.0,2021-W36,,
NYC,1060385.0,33996.0,2021-W37,,
NYC,1073330.0,34081.0,2021-W38,,
NYC,1084189.0,34214.0,2021-W39,,
NYC,1095011.0,34306.0,2021-W40,,
NYC,1104199.0,34403.0,2021-W41,,
NYC,1112947.0,34452.0,2021-W42,,
NYC,1119158.0,34518.0,2021-W43,,
NYC,1125464.0,34580.0,2021-W44,,
NYC,1132334.0,34657.0,2021-W45,,
NYC,1140665.0,34715.0,2021-W46,,
NYC,1151116.0,34771.0,2021-W47,,
NYC,1161685.0,34846.0,2021-W48,,
NYC,1178057.0,34924.0,2021-W49,,
NYC,1203499.0,35015.0,2021-W50,,
NYC,1287947.0,35125.0,2021-W51,,
NYC,1469225.0,35303.0,2021-W52,,
NYC,1744555.0,35604.0,2022-W01,,
NYC,2016932.0,36223.0,2022-W02,,
NYC,2159687.0,37121.0,2022-W03,,
